,Position,Track_Name_Orig,Artist,Streams,URL,track_id,date_initial,date_fin,track_name,track_release_date,explicit,track_popularity,album_name,artist_id,artist_name,artist_followers,artist_popularity,collaboration_artists_names
78,79,Machu Picchu,Camilo,981145,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf,6RV9pRLIQiXm3qTGeyQluf,2021-06-11,2021-06-18,Machu Picchu,2021-03-04,False,68,Mis Manos,28gNT5KBp7IjEOQoevXf9N,Camilo,11623799,85,"Camilo,Evaluna Montaner"
79,80,The Business,Tiësto,972308,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,6f3Slt0GbA2bPZlz0aIFXN,2021-06-11,2021-06-18,The Business,2020-09-16,False,88,The Business,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,5927548,85,Tiësto
80,81,LOCATION,KAROL G,965956,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE,478g4LSkyMB1PMkVOVmIaE,2021-06-11,2021-06-18,LOCATION,2021-03-26,True,68,KG0516,790FomKkXshlbRYZFtlgla,KAROL G,18932857,88,"KAROL G,Anuel AA,J Balvin"
81,82,Con Tus Besos,Eslabon Armado,962612,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT,6WYB1odDfMPVMyp1QxFInT,2021-06-11,2021-06-18,Con Tus Besos,2020-04-06,True,76,Tu Veneno Mortal,0XeEobZplHxzM9QzFQWLiR,Eslabon Armado,1160688,80,Eslabon Armado
82,83,La Incondicional,Luis Miguel,959969,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b,6F9yAYUaNbUhdlQyt5uZ3b,2021-06-11,2021-06-18,La Incondicional,1988-11-25,False,75,Busca Una Mujer,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,7971784,83,Luis Miguel
83,84,Mente Positiva,Junior H,945450,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY,3WQilym5Vi4ypxb70vx0eY,2021-06-11,2021-06-18,Mente Positiva,2020-03-27,True,76,Atrapado en un Sueño,7Gi6gjaWy3DxyilpF1a8Is,Junior H,1455186,80,Junior H
84,85,Chica Ideal,Sebastian Yatra,939714,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61,21N4Buj4xsyLb218lYle61,2021-06-11,2021-06-18,Chica Ideal,2020-10-16,False,79,Chica Ideal,07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,16674635,84,"Sebastian Yatra,Guaynaa"
85,86,Brillas,León Larregui,939565,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI,6VuUMo1TusnqBxLTnr3hOI,2021-06-11,2021-06-18,Brillas,2012-01-01,False,75,Solstis - De León Larregui,4ClsVDy2g7RKSSlvq8cF6d,León Larregui,1533018,69,León Larregui
86,87,Tú,Carin Leon,936371,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr,1nLs8r6K4YN0avBwUmmTnr,2021-06-11,2021-06-18,Tú,2020-05-22,False,76,Encerrados Pero Enfiestados (Live Vol. 1),66ihevNkSYNzRAl44dx6jJ,Carin Leon,2485614,80,Carin Leon
87,88,El Güero (Feat. Marca MP),Grupo Firme,929557,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw,2MeEuwplwbbjZ7hxRI6viw,2021-06-11,2021-06-18,El Güero (Feat. Marca MP),2019-11-29,False,76,El Güero (Feat. Marca MP),1dKdetem2xEmjgvyymzytS,Grupo Firme,3292040,85,"Grupo Firme,Marca MP"
88,89,Dynamite,BTS,923102,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,4saklk6nie3yiGePpBwUoc,2021-06-11,2021-06-18,Dynamite,2020-11-20,False,87,BE,3Nrfpe0tUJi4K4DXYWgMUX,BTS,39643311,96,BTS
89,90,Amor Tumbado,Natanael Cano,919913,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,5aJ1M43pinROpwaPnO8KRj,2021-06-11,2021-06-18,Amor Tumbado,2019-12-24,False,76,Mi Nuevo Yo,0elWFr7TW8piilVRYJUe4P,Natanael Cano,2878513,80,Natanael Cano
90,91,Vete,Bad Bunny,915953,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,2n7ohqg1s68ToAHh4u9mcW,2021-06-11,2021-06-18,Vete,2020-02-29,True,72,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
91,92,Callaita,Bad Bunny,912734,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,2021-06-11,2021-06-18,Callaita,2019-05-31,True,81,Callaita,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,"Bad Bunny,Tainy"
92,93,Me La Avente,Carin Leon,911791,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ,2QwMXe5zbqymDZGYsMDVqZ,2021-06-11,2021-06-18,Me La Avente,2019-08-01,False,75,El Malo,66ihevNkSYNzRAl44dx6jJ,Carin Leon,2485614,80,Carin Leon
93,94,Si Te Pudiera Mentir,Calibre 50,911195,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu,3p6eieHX6oEOzJStPtEsLu,2021-06-11,2021-06-18,Si Te Pudiera Mentir,2019-08-16,False,76,Simplemente Gracias,4jogXSSvlyMkODGSZ2wc2P,Calibre 50,5715221,82,Calibre 50
94,95,La Mitad,Camilo,910269,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx,63Zaf8Rci6eOUPqDQ4fUFx,2021-06-11,2021-06-18,La Mitad,2020-04-17,False,75,Por Primera Vez,28gNT5KBp7IjEOQoevXf9N,Camilo,11623799,85,"Camilo,Christian Nodal"
95,96,Relación - Remix,Sech,905849,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,35UUpTmrcFXNIVIN26ujXl,2021-06-11,2021-06-18,Relación - Remix,2020-09-04,False,79,Relación (Remix),77ziqFxp5gaInVrF2lj4ht,Sech,9225863,89,"Sech,Daddy Yankee,J Balvin,ROSALÍA,Farruko"
96,97,Astronaut In The Ocean,Masked Wolf,894746,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl,0BGwAKW4u8kWOhWFflZxfl,2021-06-11,2021-06-18,Astronaut In The Ocean,2019-01-01,True,74,Astronaut In The Ocean (International Remixes),1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,445060,76,Masked Wolf
97,98,Si Estuviésemos Juntos,Bad Bunny,893079,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,35wvL50xvKpCHEJPxLOLPI,2021-06-11,2021-06-18,Si Estuviésemos Juntos,2018-12-23,True,80,X 100PRE,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
98,99,Si Veo a Tu Mamá,Bad Bunny,891329,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,41wtwzCZkXwpnakmwJ239F,2021-06-11,2021-06-18,Si Veo a Tu Mamá,2020-02-29,False,80,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
99,100,A Tu Merced,Bad Bunny,886906,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,4r9jkMEnArtWGH2rL2FZl0,2021-06-11,2021-06-18,A Tu Merced,2020-02-29,False,82,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
100,101,EL POETA,Humbe,886800,https://open.spotify.com/track/2fIPEgY8CJ4hh5UDZa2lB9,2fIPEgY8CJ4hh5UDZa2lB9,2021-06-11,2021-06-18,EL POETA,2021-03-12,True,71,ENTROPÍA,1b7AEdUSudOQoZF5ebUxCL,Humbe,235767,65,Humbe
101,102,No Te Contaron Mal,Christian Nodal,880645,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,7hbk4BaF66O09R1gq0bKwj,2021-06-11,2021-06-18,No Te Contaron Mal,2019-05-10,False,70,Ahora,0XwVARXT135rw8lyw1EeWP,Christian Nodal,8764927,84,Christian Nodal
102,103,Me Dediqué a Perderte,Alejandro Fernández,871813,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,4NUt1fcnO9aQAELBgXq3Kr,2021-06-11,2021-06-18,Me Dediqué a Perderte,2004-09-01,False,76,A Corazón Abierto,6sq1yF0OZEWA4xoXVKW1L9,Alejandro Fernández,4610945,79,Alejandro Fernández
103,104,Se Me Olvidó,Christian Nodal,865795,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN,7paFC3FEu1WtPVP4Do6VZN,2021-06-11,2021-06-18,Se Me Olvidó,2020-05-29,False,71,AYAYAY!,0XwVARXT135rw8lyw1EeWP,Christian Nodal,8764927,84,Christian Nodal
104,105,La Santa,Bad Bunny,859160,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,69vlMrzHwATKzupwNcUPyK,2021-06-11,2021-06-18,La Santa,2020-02-29,True,80,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,"Bad Bunny,Daddy Yankee"
105,106,A La Antigüita,Calibre 50,859124,https://open.spotify.com/track/798ahLNEcoFER7Vywg1FMT,798ahLNEcoFER7Vywg1FMT,2021-06-11,2021-06-18,A La Antigüita,2021-02-05,False,84,Vamos Bien,4jogXSSvlyMkODGSZ2wc2P,Calibre 50,5715221,82,Calibre 50
106,107,Tattoo - Remix with Camilo,Rauw Alejandro,857683,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE,4G3PTss3mU33Tau7t4KbwE,2021-06-11,2021-06-18,Tattoo - Remix with Camilo,2020-11-13,False,70,Afrodisíaco,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,7057220,93,"Rauw Alejandro,Camilo"
107,108,Watermelon Sugar,Harry Styles,857503,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6UelLqGlWMcVH1E5c4H7lY,2021-06-11,2021-06-18,Watermelon Sugar,2019-12-13,False,89,Fine Line,6KImCVD70vtIoJWnq6nGn3,Harry Styles,17014116,86,Harry Styles
108,109,Vida de Rico,Camilo,857085,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs,4nTduFjaTmGysc9WKNuCcs,2021-06-11,2021-06-18,Vida de Rico,2021-03-04,False,71,Mis Manos,28gNT5KBp7IjEOQoevXf9N,Camilo,11623799,85,Camilo
109,110,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,842089,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5,3ke6it1vTmHtz2ApcIVUz5,2021-06-11,2021-06-18,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",2021-04-28,True,75,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",716NhGYqD1jl2wI1Qkgq36,Bizarrap,3568542,83,"Bizarrap,Snow Tha Product"
110,111,Desde Morro,Justin Morales,830118,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN,5u6lAvdS8mmHHTHQlC3TtN,2021-06-11,2021-06-18,Desde Morro,2020-11-27,False,74,Desde Morro,5D7x9esAF6twPxuOqSMkeO,Justin Morales,74861,64,Justin Morales
111,112,Se Te Nota (with Guaynaa),Lele Pons,828168,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu,11EnQRgRMJwMAesfkB5pnu,2021-06-11,2021-06-18,Se Te Nota (with Guaynaa),2020-09-02,False,76,Se Te Nota (with Guaynaa),6i3DxIlAqnDkwELLw4aVrx,Lele Pons,835990,68,"Lele Pons,Guaynaa"
112,113,Te Ire A Buscar,Santa Fe Klan,825971,https://open.spotify.com/track/3elpkpwYlmUbuvmVps08lJ,3elpkpwYlmUbuvmVps08lJ,2021-06-11,2021-06-18,Te Ire A Buscar,2019-06-18,False,77,Te Ire A Buscar,4tm8CEdm4pkQsEh4jIr9Yp,Santa Fe Klan,2617764,82,"Santa Fe Klan,Nanpa Básico"
113,114,happier,Olivia Rodrigo,825019,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,2tGvwE8GcFKwNdAXMnlbfl,2021-06-11,2021-06-18,happier,2021-05-21,True,89,SOUR,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,8796291,92,Olivia Rodrigo
114,115,Tusa,KAROL G,822527,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX,0dKg2vGC1hFqcK5LGTaKzX,2021-06-11,2021-06-18,Tusa,2021-03-26,False,70,KG0516,790FomKkXshlbRYZFtlgla,KAROL G,18932857,88,"KAROL G,Nicki Minaj"
115,116,PROBLEMA,Daddy Yankee,821332,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm,2dl5K2ScW7jYhAhuem06cm,2021-06-11,2021-06-18,PROBLEMA,2021-02-26,True,73,PROBLEMA,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,24514057,88,Daddy Yankee
116,117,El Color de Tus Ojos,Banda MS de Sergio Lizárraga,820175,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,1l77YWrGUp3qX3NS1rz7lq,2021-06-11,2021-06-18,El Color de Tus Ojos,2017-04-21,False,75,La Mejor Versión De Mí,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,12682745,82,Banda MS de Sergio Lizárraga
117,118,Mi Cuarto,Jerry Di,817380,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,6fmQjRuo7XvRFCK2qex5hQ,2021-06-11,2021-06-18,Mi Cuarto,2020-04-03,False,75,DI LETRA,7f02bxFbZIOVdSbYRNYvLT,Jerry Di,160656,66,Jerry Di
118,119,CÓMO SE SIENTE - Remix,Jhay Cortez,815049,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,2tFwfmceQa1Y6nRPhYbEtC,2021-06-11,2021-06-18,CÓMO SE SIENTE - Remix,2020-05-09,True,80,CÓMO SE SIENTE (Remix),0EFisYRi20PTADoJrifHrz,Jhay Cortez,2719270,89,"Jhay Cortez,Bad Bunny"
119,120,El Envidioso,Los Dos Carnales,813954,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g,53PoPAD389bBE4ePYuT95g,2021-06-11,2021-06-18,El Envidioso,2020-07-10,False,73,Al Estilo Rancheron,25UNJbwGZSQKvz5cPLWlv3,Los Dos Carnales,1336619,78,Los Dos Carnales
120,121,Palabra de Hombre,El Fantasma,812631,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1,4CLkDJ4xLqkV4Vt2vPOny1,2021-06-11,2021-06-18,Palabra de Hombre,2020-09-11,False,70,Guárdame Esta Noche,0my6Pg4I28dVcZLSpAkqhv,El Fantasma,3223526,78,El Fantasma
121,122,Azul,J Balvin,806868,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,2lCkncy6bIB0LTMT7kvrD1,2021-06-11,2021-06-18,Azul,2020-03-19,False,76,Colores,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,30103784,95,J Balvin
122,123,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",Bizarrap,806799,https://open.spotify.com/track/1VauUM5CBX7nkLcgafQL2B,1VauUM5CBX7nkLcgafQL2B,2021-06-11,2021-06-18,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",2021-06-09,True,76,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",716NhGYqD1jl2wI1Qkgq36,Bizarrap,3568542,83,"Bizarrap,Eladio Carrion"
123,124,Disfruto Lo Malo,Junior H,801177,https://open.spotify.com/track/46DU5gYWY2vjE79mbhX4Wv,46DU5gYWY2vjE79mbhX4Wv,2021-06-11,2021-06-18,Disfruto Lo Malo,2021-05-26,False,67,Disfruto Lo Malo,7Gi6gjaWy3DxyilpF1a8Is,Junior H,1455186,80,"Junior H,Natanael Cano"
124,125,Cerrando Ciclos,Banda MS de Sergio Lizárraga,797185,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z,3fBJNawfhtgCmo58trRK2z,2021-06-11,2021-06-18,Cerrando Ciclos,2020-08-14,False,74,El Trabajo Es La Suerte,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,12682745,82,Banda MS de Sergio Lizárraga
125,126,Safaera,Bad Bunny,795298,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,2DEZmgHKAvm41k4J3R2E9Y,2021-06-11,2021-06-18,Safaera,2020-02-29,True,79,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,"Bad Bunny,Jowell & Randy,Ñengo Flow"
126,127,Aloha,Maluma,792663,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU,5RAIMjdrCEjpjaR5tBATXU,2021-06-11,2021-06-18,Aloha,2021-03-05,False,81,"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",1r4hJ1h58CWwUQe3MxPuau,Maluma,27710416,89,"Maluma,Beéle,Rauw Alejandro,Mambo Kingz,DJ Luian,Darell"
127,128,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,791555,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof,1Crj1zkRMpsEjb9NOR6Zof,2021-06-11,2021-06-18,"L-Gante: Bzrp Music Sessions, Vol.38",2021-03-10,False,78,"L-Gante: Bzrp Music Sessions, Vol. 38",716NhGYqD1jl2wI1Qkgq36,Bizarrap,3568542,83,"Bizarrap,L-Gante"
128,129,Todavia,La Factoria,788425,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045,3D5uEBD0cAEGZGUo5j9045,2021-06-11,2021-06-18,Todavia,2019-09-06,False,72,Perreo salvaje,4VsbQvC84B8Z3IsBY1HLQy,La Factoria,238468,66,La Factoria
129,130,Culpable O No - Miénteme Como Siempre,Luis Miguel,777619,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14,7BwxbmYFy0l3ROHDjV2c14,2021-06-11,2021-06-18,Culpable O No - Miénteme Como Siempre,1988-11-25,False,72,Busca Una Mujer,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,7971784,83,Luis Miguel
130,131,Vámonos a Marte,Kevin Kaarl,770794,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh,2TzkIzgzIHhewMxyh1u4hh,2021-06-11,2021-06-18,Vámonos a Marte,2019-02-28,False,77,Hasta el Fin Del Mundo,6OBGbSaBUvQtk9wpQfDbOE,Kevin Kaarl,714013,72,Kevin Kaarl
131,132,La Tóxica,Farruko,769782,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv,15OjBeqNX3bShsGYQbteRv,2021-06-11,2021-06-18,La Tóxica,2020-07-24,False,77,La Tóxica,329e4yvIujISKGKz1BZZbO,Farruko,10989810,91,Farruko
132,133,Dance Monkey,Tones And I,763217,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,2021-06-11,2021-06-18,Dance Monkey,2019-05-10,False,65,Dance Monkey,2NjfBq1NflQcKSeiDooVjY,Tones And I,2866919,78,Tones And I
133,134,HACIENDO QUE ME AMAS,Bad Bunny,760668,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4,26QApq0cuO9brJigr0C0W4,2021-06-11,2021-06-18,HACIENDO QUE ME AMAS,2020-11-27,True,78,EL ÚLTIMO TOUR DEL MUNDO,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
134,135,Hasta la Miel Amarga (feat. Grupo Firme),"Luis Angel ""El Flaco""",760257,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc,3D3W7rDsuJIAtjInwh6Moc,2021-06-11,2021-06-18,Hasta la Miel Amarga (feat. Grupo Firme),2020-05-01,False,75,Hasta la Miel Amarga (feat. Grupo Firme),4kJ2OBSNasUA4yOT5NCfCl,"Luis Angel ""El Flaco""",93540,69,"Luis Angel ""El Flaco"",Grupo Firme"
135,136,BEBÉ,Camilo,754578,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs,3Zf4GutWZ7Hv3wsVQsSQPs,2021-06-11,2021-06-18,BEBÉ,2021-03-04,False,69,Mis Manos,28gNT5KBp7IjEOQoevXf9N,Camilo,11623799,85,"Camilo,El Alfa"
136,137,Amor A Primera Vista,Los Ángeles Azules,753523,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ,5Myb8S90Wg0yLec5kmrIGJ,2021-06-11,2021-06-18,Amor A Primera Vista,2020-08-28,False,59,De Buenos Aires Para El Mundo,0ZCO8oVkMj897cKgFH7fRW,Los Ángeles Azules,4939765,77,"Los Ángeles Azules,Belinda,Lalo Ebratt,Horacio Palencia"
137,138,Somos Los Que Somos - En Vivo,Los 2 de la S,746066,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5,1Z04XN4pH2b8JfdiaIEkl5,2021-06-11,2021-06-18,Somos Los Que Somos - En Vivo,2020-07-03,False,64,La Barda Me Volé,4UqfXEVibVEPfoopm7Pduc,Los 2 de la S,84158,64,"Los 2 de la S,Banda MS de Sergio Lizárraga"
138,139,No Te Enamores - Remix,Milly,734428,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt,2mM3gZ0BbPwPPMelbA8vgt,2021-06-11,2021-06-18,No Te Enamores - Remix,2020-11-20,True,76,No Te Enamores (Remix),7kXCcNRLEnblbTAppPraBp,Milly,31850,63,"Milly,Farruko,Nio Garcia,Jay Wheeler,Amenazzy"
139,140,traitor,Olivia Rodrigo,733063,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,5CZ40GBx1sQ9agT82CLQCT,2021-06-11,2021-06-18,traitor,2021-05-21,False,92,SOUR,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,8796291,92,Olivia Rodrigo
140,141,GIRL LIKE ME,Black Eyed Peas,731458,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,2vBET2pmrQqafaS6zIaYta,2021-06-11,2021-06-18,GIRL LIKE ME,2020-06-18,True,63,Translation,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,6124400,82,"Black Eyed Peas,Shakira"
141,142,Desvelado,Bobby Pulido,729043,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw,2JJSGhPpATm8lXeYjD95fw,2021-06-11,2021-06-18,Desvelado,1995-01-01,False,72,Desvelado,4EEZg8R3dxbTCCQ1DVWtHg,Bobby Pulido,418547,63,Bobby Pulido
142,143,Mi Tío Snoop,Aleman,728737,https://open.spotify.com/track/48XgkAh1fkcZqA2EZWCDX6,48XgkAh1fkcZqA2EZWCDX6,2021-06-11,2021-06-18,Mi Tío Snoop,2020-11-29,True,70,Mi Tío Snoop,4QFG9KrGWEbr6hNA58CAqE,Aleman,2988945,75,"Aleman,Snoop Dogg"
143,144,Tú,Los Elegantes de Jerez,728352,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ,5GkeaIeCEfB0LOqk7sIVHQ,2021-06-11,2021-06-18,Tú,2020-02-24,False,74,Tú,0ZcwFNId7ySqDJyhXfKIav,Los Elegantes de Jerez,76368,63,Los Elegantes de Jerez
144,145,Devuélveme a mi chica,Hombres G,727116,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190,1Wrzhfa5bNlqvsnCztz190,2021-06-11,2021-06-18,Devuélveme a mi chica,1985,False,76,Hombres G (Edición 30 Aniversario),60uh2KYYSCqAgJNxcU4DA0,Hombres G,2550179,72,Hombres G
145,146,En Tu Perra Vida,Grupo Firme,723474,https://open.spotify.com/track/0ldT3gl7aGNzrJyd4b1CA4,0ldT3gl7aGNzrJyd4b1CA4,2021-06-11,2021-06-18,En Tu Perra Vida,2021-05-12,False,78,En Tu Perra Vida,1dKdetem2xEmjgvyymzytS,Grupo Firme,3292040,85,"Grupo Firme,Lenin Ramirez"
146,147,¿Quién Te Crees?,MC Davo,721131,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz,2LXOSAYiSrTfIf8smheLaz,2021-06-11,2021-06-18,¿Quién Te Crees?,2021-03-19,False,73,¿Quién Te Crees?,3TGeuw7OmACouH5JAKkX7I,MC Davo,1578942,71,"MC Davo,Calibre 50"
147,148,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,718052,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm,6dyUkkcyYuDiHOwIRXYOJm,2021-06-11,2021-06-18,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",2020-01-24,False,74,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",3E6xrwgnVfYCrCs0ePERDz,Wisin,7100538,83,"Wisin,Yandel,Farruko,Jon Z,Don Chezina,Chencho Corleone,Myke Towers"
148,149,Miénteme,TINI,715556,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc,0cOa970mzTWAxKtltpkpLc,2021-06-11,2021-06-18,Miénteme,2021-04-29,False,88,Miénteme,7vXDAI8JwjW531ouMGbfcp,TINI,3197700,81,"TINI,Maria Becerra"
149,150,Lamento Boliviano,Los Enanitos Verdes,712580,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA,6Pur3hWy6Nzc27ilmsp5HA,2021-06-11,2021-06-18,Lamento Boliviano,1994-01-01,False,76,Big Bang,4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,2603907,72,Los Enanitos Verdes
150,151,Fuerte No Soy,Intocable,710372,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs,7A07Yu1dRND3RKDzbhKrDs,2021-06-11,2021-06-18,Fuerte No Soy,1999-01-01,False,70,Contigo,108moq3rq6bm1M4Ypz0J02,Intocable,2145486,72,Intocable
151,152,La Forma en Que Me Miras,Super Yei,705570,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV,57Ba26w9eoXx8BBUNgRNLV,2021-06-11,2021-06-18,La Forma en Que Me Miras,2020-04-20,False,70,Eternity,6HqgxkTt9KGyt27zYrwVan,Super Yei,299572,65,"Super Yei,Jone Quest,Sammy,Myke Towers,Lenny Tavárez,Rafa Pabön"
152,153,A Mí,Rels B,705487,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa,7MmrcXVA7A5zZ2CbDuGHNa,2021-06-11,2021-06-18,A Mí,2019-02-21,False,77,A Mí,2IMZYfNi21MGqxopj9fWx8,Rels B,2916439,80,Rels B
153,154,Ya Me Enteré,Chayín Rubio,701281,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs,4ggabbjjuHrG06SsYnqvEs,2021-06-11,2021-06-18,Ya Me Enteré,2018-05-11,False,72,El Ahijado Consentido,6dZF1SMkMqrSFJKp0mhk4B,Chayín Rubio,589901,61,Chayín Rubio
154,155,Agua de Jamaica,Maluma,698500,https://open.spotify.com/track/41BzKiCrKpUQHS3TP0jmdr,41BzKiCrKpUQHS3TP0jmdr,2021-06-11,2021-06-18,Agua de Jamaica,2021-01-28,False,73,#7DJ (7 Días En Jamaica),1r4hJ1h58CWwUQe3MxPuau,Maluma,27710416,89,Maluma
155,156,L-Gante: RKT SESSIONS #1,Papu DJ,696845,https://open.spotify.com/track/4A9u8OrzFYbxdjiydkNdUi,4A9u8OrzFYbxdjiydkNdUi,2021-06-11,2021-06-18,L-Gante: RKT SESSIONS #1,2020-07-07,False,75,L-Gante: RKT SESSIONS #1,1Z7q2glJYLsPpPoPIgBjdE,Papu DJ,55084,63,"Papu DJ,L-Gante"
156,157,BOOKER T,Bad Bunny,695638,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So,26w9NTiE9NGjW1ZvIOd1So,2021-06-11,2021-06-18,BOOKER T,2020-11-27,True,77,EL ÚLTIMO TOUR DEL MUNDO,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
